slot,signature,profit_sol,fee_lamports,protocols,is_mev_tip,signer
324115988,2g6N3iiFRuFjJcZK2VVZ1XzHFzD1QpjZdy4W2xBB8CDBokvkKX1VWReeiK7NXqpKQUtK5qp9mNRc8MeA5iE2myNN,0.090005,5000,Unknown,No,GEdF8zqzHj93PtjCkhfmcxPfL2HiUgdAH1PZMJz5LiU2
324115988,2si3QnBrF69YBe8PHswQq2LWedaV9FqrNKvdPr5JAwBK8MK4Wj5p2ypVDV5Ei5zrJXrDmNM1VJmwCTrobm8udjXT,0.227579,5000,Unknown,No,TcU3zkJEM8BrsZfTUq8fJA9Xn8S7xhP64GHfz93U3uA
324115988,5D3hzCitWBSg3Se4L9aYV3MNDufJDZUoauH3HVkackVorFavZxLwwxgS8mzpr9WkfrRMjqthsAwHScia8un2RE4S,0.708988,5000,Unknown,No,EBtv1ti3bYYhVkUQnsP5Ny4LFHRTR7qfnAmD3YsXzdC2
324115988,474S8WZZ892YtbGhSH154fW8fKLiBuZVeVD37f7SVTeqy1U4o9SKei3645U2J4RMWj7zPiy8S4pTtAYFSubRKvsh,0.286195,5000,Unknown,No,5HtSPBdRCgm8eZia36zNPrsKzKjAbStUxExRUgNFgKxt
324115988,4ESw3yJrfz4yMr2LMN6b2DpPavv56ph35jNzDKLEkixX5TC7fPTgmfQ1BeLADznf5maCWrooA5sRuvj9cfsUif6s,0.314672,5000,Unknown,No,664u27YBf5wPQUYMERyxupjPHhhxcfUuP9jL4yaAKjD5
324115988,3qqNJ44tKPh9dMeDEzSHjkLtrfm5LWeo557nuECH98uFnEemWsTZq5shd6jtzNodADMmkpR2QCJXsDPGp86dxMqS,0.55216,5000,Unknown,No,7CjyCT2Go9FTMySQUmKwEZwczH8DSnBNFXivJwY6ADwM
324115988,yX7DTiPLgHoPsa46rDfPo977mL2mAdoqqgTisQdhdAJKGBgBwTjBhmXgfUo4ZxB94hgVxtffhne8CvURi5hje9s,0.084923,5000,Unknown,No,aBD5nVu9qJuy6GBLao7BJA7gA5wG3PMZm1fQHAKEhkh
324115988,3SsrnvnxASfzynhxtqpAkj9t3nXD63yYEa5jEFvr3EPgLSzEiaqgBVXimLEXX2geVMZ9hQ3MpLgKvt2ZJTNQ8QEt,0.096937,5000,Unknown,No,BhdvpAEN9WNV9EfiW9qDahHBnuEht3DGencyxpKG7gbA
324115988,pAebZH5huCwjbkZcKan7ofJAFM987G4LoF1qYrxip992UTuZ4iSkh9SKWGYVCY5z2AfNMJRGXjVLU1yHsj2Mdzc,0.382178,5000,Unknown,No,2AoPk3f3Ajr58mcczhXKJr2ozci6cLh7EN2vHhYtPgrF
324115988,5GxAn2CSGw5rT13FeD2XNGfdeVCdtL1nwcG22St2cN9z62qKBbCx11QvPdmbnsqwzp8BGzC2FvvE9sDrMyp4YPC4,0.182506,5000,Unknown,No,8o918BYsBHomLb9S5BkdKdRXj2Lmxsk9FeFQTGS8HQkZ
324115988,ubtktTzgYEZNZ1gXMpbmhpprtGT8qjdEvrpR6dgufTHd4cYrMEzvUGDpLbAXrQLS6PApPugkjKrpPdRwAdH1zB8,0.00148,5000,Unknown,No,2exQA7ciSG72kmH1GnL2XYkya1nKEgsrouhZNtfLDtM9
324115988,nzPFvK5QKnUKtbZG3uN3DXVMWPv77wRYmsZiiP1tyfTvczkqbe6kPRU6yA5xcpL8PhG2TANJUML3izd5Scq85Yu,0.001828,5000,Unknown,No,3oRQXw4p9kUGyL1SVhUpmimgPGDJdJqm4evUuEAaYURv
324115988,2cr7t4VaJy5CAD49Sa7R8yw9FaAPQP72mzbWBV9AtcvapAekuWG1A8TueRsF6JDJYo1RRUHvcnCAh443miEUxzwa,0.001435,5000,Unknown,No,Bfmjg537L1BHwNCe9CB95H2NC65J5GypD28kZqQcemuy
324115988,p6ZoSR8eifufr3Spxpe2TyZFHL1P4w1rMo3BLLnRzzFdhAHkmv8rB3vYSyYUFvjhbA1vj93YakMVd5RuVmvvTFQ,0.002043,5000,Unknown,No,BssYadbJDKFE4YdzHWSjaDVKEJ1bcaTxEkGP8BHB2FJj
324115988,3mNsEMb4QEDojMfwb53LekvRF7hh38owEyzEDCksvwD5hXNV26nnsWVMbMdYjgnwfqdCqUco54xvMnWUnH5zWJLy,0.414579,5000,Unknown,No,5C21cDJ2KUbdRhXtTrErxmG5HhuNKPg37aU1ap1JDpzA
324115988,4sh7eRjYYJuN3UkV827JoChtu1bvuPLxsQVyGT4YZK59G2rMktdqwr2CxYjj7id43WuX7tBJUvzMxW8yTvmFhmqX,0.23898,5000,Unknown,No,CRhHU9yjdF3LwKRvxrnZEqNAVyYFgYmLcNyNN8vGJVEQ
324115988,3wxX8Tk8kZUwhan84qPSLFkg3gyqnRvoucRmdFMHBMjnTtZ9j5xNYukySpm4Rrkih9w8bKcCHWmvJq5uFA74ucHr,0.300179,5000,Unknown,No,3MBbnBPj9B4vtTRpy6Un2u4r7r3Yjv9aTbtJyhrAJYxb
324115988,2jCJpRTirf9VEo9BKGPPtmttUBKgySDhmJZHrbn3iH5DY3cBFP8gsddMRn4C2tzh6uRryod1ZEbMT5mJFx8aYKsg,0.329856,5000,Unknown,No,2v8mbzKCBqAWVCzGRfGgTrNRTLwmXMUjiKVfMgCmsCyC
324115988,3je5jGFnXeyCzXREGSzg5egNbGM2rQZt58MpPcdzyabpdn2fzzx4mfDUFRhnfRHH7UJ197EjHCheXh3thGUwLAbX,0.09914,5000,Unknown,No,GnjLqgH5kgvksSc63VHRpcVHG4EqqkArpGjum1Z9Lwnd
324115988,21AJt3JbDvEfFzNYNiPn5JLYKBirNsz1CVpoLa62QHg1rj9uBxioerzRJPdNnRyd7UDH1Dm4TuvRi56v7dhuVoTF,0.031731,5000,Unknown,No,8q8vcpEYCtmV1VfUdT6hszVJo2QNaYzX8WsCjFJ77qNQ
324115988,3a4sjzzwM4hPcFGuo5wmy52Q6EDBwyzsyQc5szpSo4wiMgYnypsVcJRVTpXwXijVHwe6ReDCpvge9e9LzB5Fx8vF,0.288809,5000,Unknown,No,2WPdKX5gdzXtzJ8Rm5Li588yz17Q2ZTCi9e7xnnPnH3j
324115988,5wxxVgQZSA6QabBL1Bz799aSQhCrR5b7aXSbqpwy7B3GEX4gaGcSeo1p3UXGsnEAqhCZk3uxFkQqB2Ja87K2MXg,0.576097,5000,Unknown,No,CL3PF6kQuyjka7c6z9BgFNRzPEL52tFabCF3qVW9chTm
324115988,4rN1MTwWaTGEfcq2ExW4c68BaxizWHBZGSmsz6ymTBabh6GvhjbJuTh1oVeDEHXnr2Fyes9EJLa4JnqhXfXnNgmw,0.001792,5000,Unknown,No,EVKzpuur81J1tfJqN39FNkjgbyQngPxThKc7QRG5Vcf
324115988,58zqRmEbko1CJtdHAFSAJGMAY3QCieybo8rNYESVUTEU55wkJKETTtokcaeb5dXmzGZMrLENS7D1ZgYuX1MqeJwY,3.376232,5000,Unknown,No,7hfDXWkKwnwPGchfzuKttdWuxWnWTdtrArp8mxv9SXrm
324115988,HKJdoogRG6Rtoo9ZrUM1R34VgBfLoCggnTWXTr1k5dzTZttcvHBsmD3wRBt6Kg8LUceWdpQis14LXrUGkCyS55F,2.706339,5000,Unknown,No,1VEGEiMF7NcTYfnTBFeuU3fDW2obox6ZwuA78RD1t2x
324115988,3yAJR7CJJM1fQmvNbf7bWpG8TZeLdWgLUEm1JjEqCUq3DmGntpjGJAqd14t6j6Ucsx6bQ3Akd17ZHon78d4NaCMT,2.973271,5000,Unknown,No,6RPYgXCni4ZYSUkzD1ME51EqvDPegVhRjU5KC2ZDxkvG
324115988,2Nmu3hbenYD2YxKRtw7k93hvRhP2kbEZqQGuQj76v8Mw1ueAjPpZoeGXDjKFv5QJoT7WzoCYs3ezrPwhDK7XQ3mJ,0.252106,5000,Unknown,No,4ZNcvUwTJ2vCrBk2mxBQnDMxDHjM9uh5Wz4a4yLH3PW6
324115988,2gvuWkK2pkLftCn1ceczvgaGKuznu7S9ffaNSsiPAng6sDDgvwyaQLu5Qv943DcHGhRKdWmGa2ie8kXHLgDYoP5i,0.299821,5000,Unknown,No,FUxjES4mM3YtTrcG7vQnzwM47AJBXxbAEDfKznnxJHdF
324115988,2to3wEYpm6ynofm9geBVDH9aP9oTKoi8BMfqiKch5Vg1EiwFSNiQBBYBibW4odQfWo1RqnQyB1pp5VK1mwvNo5iF,0.35263,5000,Unknown,No,5E8gSX8MorvSe4maxidiDwdcANvoJg4LtBqJVzRA5xFu
324115988,2otEwsxVMjmkFa9xaXVJVEZEApJhnHf7XLBJXLZqGDDfiqCSaEzK81xQxGufH2JyoFFoWCFLNUcBAA1kb8e6WWKf,0.20132,5000,Unknown,No,8Hg35rA3N23qGwrBqPMK2QXQvUwnouhVBcgEHSSSHY7o
324115988,4R1VDWfa4B7u1wQsjzR5EmC9oSQPrzR42igfLcQPA3JJis6fuXRtMcVUg7QUiqn7d3rEpqBA6tKqwkuAYimgYm2Q,0.000819,5000,Unknown,No,7oX4yfqHzmfCZDJo8bRgYCm4KVebtu8hJt1HoCH1vws8
324115988,2nQQqTfxA8prcUSTo2L3K9X9eSiLPwcYS7iJcp7BTFwPEjEiVnApSb44Lej4sDuvPPjbtgT4yzAY2GHtMyNvLU4e,0.000878,5000,Unknown,No,5reFqbYKGAwY3vKVZNgk1u5UxpRHEHZP4QP5AnDhiBEZ
324115988,2FqBtaSGKXyhQuwucNTkVi3cMBfaZa1xk2e9Ktr8nuHumWr7TCDQLAEfwqBvyDZm63tHdXMTCw1aQXG3GDNxrWw5,0.001118,5000,Unknown,No,BpLxRD7pNHW12pKHPbpy4UTEffi3vTeukdgsDHWx98k4
324115988,2XWDu2yXagpBSvJ4NQzcCme1naNSEemy7xzgb62GDZqn8FgkB7FEvCg2cxUnMv4i1stj8pDEQpKe5i35iAb939K5,0.001499,5000,Unknown,No,9zHivBNBNE7DYpMx5NTrwS9qcCfPxf9mWyKY97ZXJNYF
324115988,5y5LHSoQy54B9Mzx5Y9tKdn33DP9C9134wtrwnkbfHULzwgMFZUt6rw9rL4AbiTugf2tjhBMPgdUHZxijqWavfYm,0.372957,5000,Unknown,No,EMTbMu2RxND25Vz2gnGA5HyQFtaN42fQs8rk2GMLA5s1
324115988,5nSWoZsPs77gV8HGYpFgxqJrfwtikeF28MX6upbZkythJCmbQU8TNay8qRNuAU3Lw1btqxzyPJFUBvhBSM9prrcR,0.104146,5000,Unknown,No,HkPwYW1ZPev9FV35ZiwJgP85XAFve7maF2nf4NFs75P2
324115988,4ZLkE7Bu6aAkStZ49kj7jAJ6SBELY3yRxyJAUMrVkNSHymvoQverTt4kd5p9KH79TotwAdqmj7gcJ72aScVaBFpH,0.796267,5000,Unknown,No,8NqnNaegoijpUp6gC9nLpTcYLkhypixnyZ1B47ABuUCT
324115988,3PZ3X2kWjyEiZtaBaxRzoH8r7FjdpbtFmn8B9rR6ZtUWiVYjHS9AGR6p3ESQ6e4VRHCvgGFzQiqH1gAdBjPvt6DQ,0.233017,5000,Unknown,No,CZ1Ld3MtucPP9ApccjXRZzNcveZmM1sakgfiy2uUA9Lh
324115988,5YXFt6cR21ZDYkvti3FjLLbvKx6DBSfq4aQQMA6PSTA86ZfNwQMVB4Gmz63EpoucMnYqB7hEdXzGacAYFfSuX24i,0.059851,5000,Unknown,No,DoZ94EGxLcJfoSo3Hj6yfLcktrmkWrufFBdsXzW7i4ob
324115988,2GbQVu6fxqB1XErsMdiAJzfxD2GjbdinRsQaQyUvFH2XzfxpDEGpzXdss4tqhh4EVEM59FBNepLvqv18kfGgPviB,0.073078,5000,Unknown,No,5tcCtYT2eKPW4M4QmsR1XTzuAqhsgQ7VLFFHuBmSnt9J
324115988,3sYno3Seu9acLjAcUG7wx1G9d6WNA3RisnfEkBbVfoxHd77ZTwwpJJ9rnPhzjVxTNncaP6FKbXccgPLw25riiXtk,0.001621,5000,Unknown,No,3Q6y2dD2BG754rZFpuBF7zaHvA4JPYJgWUH4TP15C7qh
324115988,5q98SW9ffTfDth7JJioB1srQhQYRyMUW9KdJ49U7gn1rRpdYyoDvw7BYmfsX4rczCce2FuJaK8JePzLnBtXwVdWg,0.000741,5000,Unknown,No,9CJEodRTETTRxDk3meaJRRTpcz9VrfevZQj6BmVWozhM
324115988,2y3DB8iet24xKxGUs8g5EAQTJyAy6nzCp8BR7Enmixi3v6RxSafwbJbdfCSSgD3oqVoi1N5DmSX5yQ4VWnHMuACf,0.00129,5000,Unknown,No,DTicbr3qpW3BDe7xj64bZAzQkwWxDnkTF8Ces4vFnetn
324115988,3Gk2oEipHQzqNDR9VNDobwPX85HSHgeXsxXesNfs4AYxmhWxwZMaaAc8YeFfji57CbNWBZ81VsJujLgrSikBw63t,0.000691,5000,Unknown,No,Gn7TfxbcpfaADEhNtxUKXAcbinwu6VAkU5jpnpPhKCk9
324115988,3JTmsR2ahTVvoTZSV9FvCurnXZtGZpFyWytwAxGLEywWT76HAUyv6HT2DrRDZ5QxF4Bwynoiej1o1wFZjfMuyDng,0.19611,5000,Unknown,No,AfQeUWvrXBRBAJKB7TGXU6Nusah41MFD1mS3t96ERpmf
324115988,mQhwggAHU8PpKsTijwHPo845AmyJDKt1tAYJzE2UmWPduVhZBEwzDweuG5Ak1czBZQyyDgbc9Cgr6LmeevPr213,0.534864,5000,Unknown,No,GFEzwnP7nqdERcYGC2ZK8oMvyAJWQLcAEwkjtrJ1eg4G
324115988,Cfe3ostBF6rYDzrEBrYuvw9HM8QEjkg1TtXGYtn1W7dMtJhjJHMBv7E7Hcw9Emn66TLFAYKWbs4cFmwPmPrpyED,0.130829,5000,Unknown,No,BHVEpSjzb23gxbPawLMWW87AeixD3agnS4JRV4MeedSx
324115988,2ogS4EfnUyrcpqQ7sRydmb8vqYhmGsJmRbhrLB9NiX4AQ2n4MuWivCjx7EgfsvMST9FyXYKTJHyHs3QGxtrZYJNp,0.646537,5000,Unknown,No,Hub4D9YECi8TVh1v9QCQJe9PUShExFmoQiNuqcLZ6V8r
324115988,4XJWcdDjMy7wezwWwXqxigUQWzXYjvyrPNjt4EVKS1KWuCxJnJovYNK61M7koD79E9xRMY4VqjrAzxtPuyQKibwT,0.125326,5000,Unknown,No,DirGP1nb6BexnRQ6zySrtMf9h8VbccyFMroZvEhZrrxp
324115988,4EmWnXeWcX62Y2WHztPQXdNKuLJDmYdRo59fkJmGNUVTpaVfdf5DJNphMzZAq7PBmymfDJ4er1dsABoYDmgmYwVV,0.108205,5000,Unknown,No,C8bMKY8vnfPHKfqYKfPTzv7MwKZMeeUmwnX6pS4bZpgh
324115988,46f5DZC4WG4T7coPcYfBXXkoF94DAG7YX1Eff7VUyhjBqfNddnD27pYPko3HK7vfM5QvoTMnDTy7rgFRa5fZnsti,0.001034,5000,Unknown,No,A7tjYnpTge4A125bAz7fLRC2UkgUGua8PXdcX4qGcYQ1
324115988,5v43TCDoRJarQVgTx7ztUnyLCzMzKb8CjrxQYnma6suJEKMVhrQ6AmQu8BVJrpGJBDiFEooMYX9rU3MUY5AsF74Q,0.001025,5000,Unknown,No,5PXaBcB7csnceZf34nb35DRJJSSjoqhBtoJkGWCZByxS
324115988,47kNi1E6a9gSmE5QB3hn1drqaGKE6qBrRcUKeTLk4JGTMzQwK7Vx2hb8RLav7tdHwo2RF2x7FinCjyFi4LKDzDvi,0.001598,5000,Unknown,No,9vG6t61baNCp75RkEwogEFnJxE99QVfnnu3ZoD4XFXQq
324115988,g41HPNFpTQ5vXvXhJ29TPwqw4WpzuUGZATUX9tEM7PmHKZaBT1C6eMrCzVGVB3ZzP6a5nN9L5yn3bYqLPisqFHn,0.00073,5000,Unknown,No,AaziN8xtAjGXg4yFdpTK3wrEZCds3JQmSUrusCKLAbUF
324115988,3hA9egQcNZJsHgJhzbLYKkniVTKJTjKU7kkFQq8etgcP5kRQVZFUjNo39Gcc2DQ2zo36f9rVPw9V2kiESqMJywjb,0.123228,5000,Unknown,No,5rqBkxC2VG1E7x74VJqRzWvpq9bd9Xr6bwqUTuB2nbFe
324115988,3YhTbnQgRXvseZMzJP1C1tr9D23acR2b2vMKFBpFNtCbQdWhg7KYyRRRKdtKSTqPddFwuLJQrxcQZBVCZWGuUbEw,0.214749,5000,Unknown,No,H9ar52ciFV121djMT5hokC9Dzzq3YfsXW1YySs1Nq4qT
324115988,59ipaGnYkHs4aEGmBD5dLvFHSnBCAZoKgTpqicVdxHpHdUtSMXac22j92bJ6LNZU98Z5sct3moM4BkNwq3Eey9hg,0.241558,5000,Unknown,No,89pEdNRCVBPm3xuj6F2CxC3avTJGFqgyjXaBG8BGgVk2
324115988,MpG1UzMRzaibkemrrg8u1ZMGkqfa85DAqfyaoijTgtXpQFpxGq4RvYeHrbnnc8feqbj3eanTAwU6B5J8zTUFToL,0.159161,5000,Unknown,No,DjFtgJyhHHkMFHK1wDKdHWeKteX4NNiLtiyQwVcWE4sn
324115988,5uEKqrsUGAGcx9tTe3688qAMxhGTxqgZVdsjVKgvDAeVHV2WxWfPW8tAvkcoHXzNfyMEhMrd7xMEqTRGmzFwiJHv,0.497586,5000,Unknown,No,BeFePSfxYankGmrXuKRbfLi6QixBuG1x2r96bm2NEx6d
324115988,3SRqiK25KGdKrxxdnXHPV3CU9vCkWRZ7pKEkCTHNkKJV7ZpFy8i7ZpXRDaY8foGApMM6fFfnDQXGUPeNFyoyFwgq,0.130375,5000,Unknown,No,51dqGumQgiE3icuMHb9bTDCdq87SyaSEbai7j3YgakEF
324115988,23qJZLLT5W8uBVsh7Ue2G2rwHC9Emxs77HPgTC2jnnyESRJPzs7PxbenGQtKL1JwCzvFpH42h2bSgZG9cYi2CnJr,0.035805,5000,Unknown,No,CL3PF6kQuyjka7c6z9BgFNRzPEL52tFabCF3qVW9chTm
324115988,5JVScuVNeuJvVzgwv5Exb5CNETcskFqhqCGSgocZ31BH2FoeCT9EUDKN5BoG9P7vwiFJUuSbAhYHbjwnRRaYZ1x3,0.24834,5000,Unknown,No,5ifbzHG4RUUpZfQWtepSEwcodWsjKPva7G1gwN4oVYDn
324115988,5unbcTXFStEi57SPxbrevzKG1HkSjZbFdKo2HV2Z3Pk12PU37VNdf8TNL6TFqdTb5LRks1TZxM9HsGizPjfhbF9u,0.097407,5000,Unknown,No,5xku1QM79BzVDq8NkQ9gMFbQ5jkV9iQ9VJoMfUBVcDNd
324115988,4GjvTWRrWW2WFF9dgYMvDeoEUDMK6ByXZpitEJ8VJ6KNFjjVcYnv3L5nboNRD5nsoCnrTQYsF5KjJZhVuJYPywWZ,0.728838,5000,Unknown,No,BHVEpSjzb23gxbPawLMWW87AeixD3agnS4JRV4MeedSx
324115988,36ePmoP1BdbjmZMR8rPjdHNHqLGXVBQk36UzHNxauYYYJkgkseh5JFFbwgCBqYRfGJeWeiEuUHiVWtEHvQSwSYxH,0.440558,5000,Unknown,No,B8xccHuYB2dgJ19vwVXaUVj9UeLoyKFBuFYWiaH5Mun
324115988,4hVQdJL3Eu8FXVQmDJAZA3mFfKZHMTVfUgmgRgiecNAtZeiW6JSTvoYdSA5fPGW4K9n8jPaW6ngBE3kbYUCHCBHj,0.018593,25924,Unknown,No,6G1jADMnNHik1pgQHioYoGCnvvEgBUUkzJe7EcyEmN3Y
324115988,66snpsa3MrbSmdRcPqaaUUYrvKvzbrP4sjKhkvc23tuPpQdSF8xb28x9LGvLuqy7W8M4gyvpPiqnb949fSKvVNgB,5.277848,105000,Unknown,No,4CSPR37gm1t1eBeabFPuoyXHbwWoUrpBmqLsg1M1FPD6
324115988,4CsUSFYpag3otmcimgcg5nEnLRTC5zY6dJrE4RoW52CN2cm1mVE5b37C8DHKbCacgJv8KXP5V5rPZGbKrFDAgVNm,0.002148,10000,Unknown,No,4TENgzAog5v3DCCSyCKbpsFFyaGc88XNfLqcMfckD1Gi
324115988,215Y6bdASNy4Ur6PTpo7KwCW36Bx9AZsKx8fdFuDmrDP3L6MrWykDmWojfonWFyiL6vKf7iUNBNzPzBgXW5jgZmP,3.919952,2996082,Unknown,No,DQRoojdw4qt5V6aE7mBWi72r481N1EN3LhT3oTye9iFp
324115988,5vWRdvsC9ZX1a8ghDwiYgvVnd9HSH9GQHh4qPX8kwnvzMvbN5ZdNyT6uhsYDsDsHVE6k2v6fAHT1nvDJa4B76WFY,0.06341,1005000,Unknown,No,1Zm5adjJet9jCeZnUBam7QnX82xtzBSZj9p8peiGwwG
324115989,3AecpuBu4mJ5PFJmXktqWBUPmU3iAC74n8YnbSnQ22TtJVP1Cpt8BuYMAxi4hs2Qzt3F79VP6o1qvGyQsk1xPhyW,0.449575,366590,Unknown,No,HxxLskm28uoK4jTenHvPDUJUKAewcJHGFAq9G8rwpDVz
324115989,5cji2tgvYgoeGHau6bVqxWKaJnsehsVpJhCeyi7trfHjQqvcYqVEfdcoT3npjg1h9QeERsVPj2n1VEDeyS1ZfxvR,0.002034,5000,Unknown,No,4zWi7cpWAPhPfAYY74caLxppPg6vMQwWnNp8Zeazekt7
324115989,39b4NmE1H7Thm8oeUoaNn2JDpNMyymYS5zBBVJhu21gwFeA5s8SCQFkBfe7u9hKKZAUBBKi1B3rNKEmFd2xWr47m,3.064594,305001,Unknown,No,7Ww1ykFb8pRHrihtFPw5gTKbpK3dmPPJiCqjTjcEbXxF
324115989,2UQPcGYtuEv5pyZQG1WLoGMGRMh53QW4cBpkVjcsB9TrHe5T2ct7AasgkcrZwv4weX3EGPpbFZvMtWCfKdArHKrr,0.086529,55000,Unknown,No,EnpV6v8NMk1bYFr1duBru58xoFWcM8uTUFSPNXy374wJ
324115989,32BpGZCbjFdvYtxaD4VuQLPXAPJof1h7HkbpHKheRqHusAnNetmDpVJ7GhiDgQpaxaf7aH7DxbHz3oXowMH4ARPK,0.034595,2005001,Unknown,No,52XcbrT4yM3Eth9EUycEoxckP5s3VBpuhenZbjTzb82j
324115989,4yY2SRJvEuKYugm8zLdDJpSMY3KMJ2ioYS3q8WxUNVJT3GqNHQRgJAtNpeo8ykoncrsfkhjZxsCKYA6t952pX3io,0.602656,230001,Unknown,No,6eMdHkwtFJ1BRYztdSFFnCWsbGvZvUL5bsrGQB96zVuy
324115989,35qXpdhAg3h6GsMdbKTqMieMV2Qa5boyfX2LwfNw9S2DZQfLZvCpokQ82PpzkvYykCFtf4nEaL9zp3oscJCBjZ8X,0.257321,55000,Unknown,No,CSscLWEydp1zSLgBmG77a5jkSxJUUK8Uwf1EH9pg4oCd
324115989,4WAn2RJDUKpbKRweJjLAhssHadyHekWX3M3ZtfbyH4L9xcA6f7LdmwrXKLXLb3oyGvVWRb8pXoa7rtWNyd3LM22P,0.432879,55000,Unknown,No,C2NPcaJJQD4ayNPkND5X8VF7cEWrcUzrPca5Jy9zGGUk
324115989,5wo6ASMwBJhEVM7AdJJC2Du7fmz8RS5FCb5voWASE9JS5zZhTYTCJ2r18H4sgNydCJyprVHec97msGs1JV592uTn,0.018569,35001,Unknown,No,4f142DGtXVJQ76LnLPRyBQFjaidsf73cbjM3Y2WnKoEn
324115989,2MVnk7qrkPHYNyNA2xN5Hv3B8YS47MG4T42XuHH23GnpD1p88iMAX3YPLdLqcgLeuabcoWydiBe1VzcHmgkhYR8a,0.047172,35001,Unknown,No,9EDL1Ea4gP31r77C2dMUtmUeRirBMcprTAaJF8cYGxvF
324115989,3MXj7NUoMa6urz3a3EC4SKZxoB9PQu3tDXcjQo6SBUx8RafoWmekJFp4iwZyQcPj71ti82r2NendTLrJ76rpRAhf,0.013375,20001,Unknown,No,Dar3FGBpfQzYK9wMsDgjbc9Wy2dgqa4hcHATtpnstQJa
324115989,4iRWEHAz5vMuf24NhZMY9JrKLbne5xqESWrX9izwSzCJMEKgwKUoUBsigg9cT9jzZSJJnBVAs7f4jABEPpWr6zdc,0.114192,1000000,Unknown,No,8q7bhxBJ6GS8Mykk7z8qjpC21uJ4NMxQq1MuzYTUpZyD
