actor,trades,net_pnl_sum,net_pnl_abs_sum,size_sum,trade_share,cum_trade_share
7zyNP2zzXtL1d9cpXdt3YiejdyjZZ7EJUWhKXhizWW9z|0x9e36b4b00fdccbe81ca2c964258c6666a48a5b5a,3,0.0,0.0,1000.0,9.762764814995606e-05,0.9917667350060194
2TWGcX8u8kNgFXvCE2PBK6o14jfDk3pd94JYU1gXctQY|0x8cc1665ee965345e79b132adb124782bad8c78e0,3,720.847619,1169.673539,7000.0,9.762764814995606e-05,0.9918643626541693
3ABfGqD4k7bQrGQUqByPqu9MEXXave4A45jbJed6vRHC|0x60f0cfe9b9a1be5ae42f27e1d7fe7e938fe5c7da,3,0.0,0.0,28144.337507999997,9.762764814995606e-05,0.9919619903023192
7o74hnycvLzcz2tdjxpcSFCx96QGkrh4jtyyBgddDnD|0x0b728dadd370cf2d241aa0bf9871bf06644295b7,3,-25.202371,25.202371,350.0,9.762764814995606e-05,0.9920596179504692
BtkQcSrnfWKmBYxDrkQhUyZWQeH2yMYPppddCwnQkFTi|0x5bc0aa095632c76da0be9838d960da9a66fca30e,3,21.142141,21.142141,21.70848,9.762764814995606e-05,0.9921572455986191
99qyrka1r6kr7FJpWc2r8KJqk45NcEgxusii62aqXTBL|0xa3a8ad0c064d4f0014afcae6a291dd7544888888,3,-721.1389310000001,721.1389310000001,5700.0,9.762764814995606e-05,0.992254873246769
A8Ydfv3NmNBfh6gnWat31S193DkKsaH1U6WDwWPiniVV|0x63226460ae77a6adbe52dd26dcae029030a7ef75,2,0.0,0.0,1838.452014,6.508509876663738e-05,0.9923199583455357
3BhmBujmGQkrnxNsQRSgHgSSmFsMtaJMPzVR2qnBR9ma|0xd283691dcd0316b80b59edf2e36214662fc1c9ba,2,410100.583839,445941.999643,272000.0,6.508509876663738e-05,0.9923850434443023
2F8QsswP1Fjjuco8yUam4teGu3qm7U7igacE8pVqc9iz|0x4eda53730df4f7a198c30632e5a606c2d2afc356,2,1.834981,1.834981,157.056089,6.508509876663738e-05,0.992450128543069
AE84UFLjELv7arPqGvVrjxwwhX7hEgo7nfq4acgqg4x6|0xde2bba83ca819910ccfb456596fa9648db18e4ad,2,16.093056,26.880456,802.0,6.508509876663738e-05,0.9925152136418357
EyPgVXMNMr4bKg6k9pMzoHHaogqSHcyUKJ7zLjJjsYY5|0x93200ba684758a215029242cd8d92c0b17104720,2,890.596386,890.596386,398.0,6.508509876663738e-05,0.9925802987406024
AKHQkqBqqAu6F1hhYp9D4CYedHFgDTDu5ZZduYbXA9JA|0x1682a9b43c9da4ab55d85838083849e711dec6f8,2,0.0,0.0,0.0,6.508509876663738e-05,0.9926453838393691
ByAruyoruB8xw6ymXRj5s6EJZ5D1TdUCVkbgqjFjjBxb|0x831d1d4da9d7dff91cb22d3c6e5f1ad0c32ced19,2,0.0,0.0,0.0,6.508509876663738e-05,0.9927104689381357
EeT7kshKCbH7FyagDkXvmx91GKkkgWRWayrcVZnmGDXE|0x8e24ea7dc9b4892adaf8bf6ca963b7c53359b0fe,2,-619.072874,619.072874,1531.886621,6.508509876663738e-05,0.9927755540369024
CiRZudYZeDwQbz92d95CPaRrQgiifM6ucuyi6ge8QRf1|0x7e9b22aab61abe0b17cf1c243c521e138a3941df,2,0.0,0.0,1043.5,6.508509876663738e-05,0.9928406391356691
376W4mmgYwoF3g8yqnLzZSTLfMtJs1VC8xXQoqhBsXXe|0x428996ae1cd1d7649d0b8dfe24e823f063b4f368,2,-0.392104,0.392104,6.0,6.508509876663738e-05,0.9929057242344358
dxUNfvVDPct3Lwhj8Bjms455rzpgSfkSo79Gz5w8Tf9|0xa2d9066576f0199234d9f11718814613991a7049,2,-169.369939,173.533033,1064.50676,6.508509876663738e-05,0.9929708093332025
DvcKG6BeEmmz7UdMPvGkDVR5b4AAgcYoBqz8U7nGtjNs|0x20518b265ab7d1c281d32fdfaf9d8c84b7b0de4b,2,0.0,0.0,6276.125778,6.508509876663738e-05,0.9930358944319692
BA953as1P3yec9AemJ8uAgzdk77ysT5SpSL876Vuk2vq|0x4017e8df4369bf7c09d62f3d994230167aeb6ee0,2,-63.402512,106.61534,6346.0550299999995,6.508509876663738e-05,0.9931009795307358
BJhVjZbL42nfkoy24pRZUM7erLRjh4WDBLLXE8zEFQSM|0x79cd1648b8a9aa979c514748004cba68c5b89ade,2,0.0,0.0,0.0,6.508509876663738e-05,0.9931660646295025
C281ZYqZAWLixGNTrN6StGjBYJXWHfprWaSgMiDpXFkT|0x9d3f086c16092d5f641cee12b81a9202a29f3a85,2,0.0,0.0,200.0,6.508509876663738e-05,0.9932311497282692
ByAruyoruB8xw6ymXRj5s6EJZ5D1TdUCVkbgqjFjjBxb|0xbcf1d8f8e1b11a85c99d780fc2ed2a42eda7a047,2,0.0,0.0,1750.1121050000002,6.508509876663738e-05,0.9932962348270359
2ruRihbLtcdyE1FYp9Ew178sxn4qGktorNPcP6ih5zCZ|0x902935d415ed38a5a033f09eb88076e45beab1ca,2,395.123306,395.123306,1000.0,6.508509876663738e-05,0.9933613199258026
DxN3icy6HRSTpLbsMTbP6JtNnHZrC89HWEMJCRumJ9hz|0x461e9fc1585c958fd4a748fd8afc807bc4d90c60,2,0.0,0.0,400.0,6.508509876663738e-05,0.9934264050245692
3gAWcSZEh9xi2cDbJcjXhGciddmx4RffsZAz7c7o1GSh|0x7e39479856d5fe8ef083b74dd6c0f40425a55830,2,0.0,0.0,0.0,6.508509876663738e-05,0.9934914901233359
DDb95yzkpnrVt2kmcZSFMc7KTYFU3JPW8enEo9ESWNJC|0x48a7d4b37b07b5ff0175a383f56fec2539f16466,2,0.0,0.0,0.0,6.508509876663738e-05,0.9935565752221026
6xhqNTLp5wKiVcbtPsyqav6gvcJECHwYfG4WEqtFoJjx|0xb50c74213b2dd870c0a7aab98d7c5bb6661bc234,2,-1546.97362,1546.97362,1800.0,6.508509876663738e-05,0.9936216603208693
4tjJzFE7nsLRb7rHhD25Rvcyh8jPwNP3Lr8FPMnVXEG1|0x7c939b836a42a55a79942564724da264fa1d4e1f,2,17.337261,19.947833,397.092543,6.508509876663738e-05,0.993686745419636
66GATo8PyRLdhpVTD4RPrELzcjDavh2JWAzd3wv4tMku|0xd20b03d40243f9d814603702d6c98dec7506911a,2,37.08393,37.08393,55.044298999999995,6.508509876663738e-05,0.9937518305184027
GV9NvqGffRLGr2dQYUzNPxkmCUZWNyW8faRBeEkHDK6W|0xfb780ff2c8b43b9e4d04fb6bc872d40256df775f,2,0.0,0.0,1250.0,6.508509876663738e-05,0.9938169156171693
7QgQPtsZqs7dcckXyyWxsQJ9GHaLRwFGM7mGWjHg6DcM|0x51f400b9770ad2bddb7cf74664f5cd1daf6a1410,2,-1.1422180000000002,1.1422180000000002,101.0,6.508509876663738e-05,0.993882000715936
5x2mpbfoL3V3kRWtU7x41BHP6wXUB4r8zXZwUnREjfKN|0x274b93873eff64f89fc94adb313b4a7946e2625d,2,-40.442459,40.442459,1500.0,6.508509876663738e-05,0.9939470858147027
6cpZdSqwYDy8wdbAqBwHfgg4H5so9z3KQFqVRXefQq8j|0xdeee78635060f5e35cdac39c5d253cec570823c3,2,-52.614179,52.614179,598.9200000000001,6.508509876663738e-05,0.9940121709134694
7u2DAWLLQ5mip7esicuau4poi16Hs4YCb7JkuQ5Xfh85|0x16787da38cb083644d63c99d06ce7e68818708d5,2,0.0,0.0,0.0,6.508509876663738e-05,0.9940772560122361
7v8AUA96ZtazVStGMXNrXiJm4XoHzHYY44zH3Ls8fQdM|0xfcb4c819958f86c8360dfee83cc826739aa9eb46,2,51.133427999999995,51.133427999999995,500.0,6.508509876663738e-05,0.9941423411110027
H56XxcSCQoDNYqgvFxDn9kHkMNvVSBqHtheJmFQozeem|0x019f4d753816e575333c2cbbaa9fdde7266a9efe,2,0.0,0.0,0.0,6.508509876663738e-05,0.9942074262097694
4C7uscQMgNXZtWqbniSFkwSuPV26mMM2UTQ9PWTu7P56|0x8eb3700c8d02abdfa6c4ca5976c7ba86be34422b,2,11.231455,22.864029,1871.314092,6.508509876663738e-05,0.9942725113085361
5s8eCqh7Ze88hwpUPGdAYynEoRreAXfL9fgHw6zjivdU|0xe9b4dd6fbbc9288f957fccfa99430fd74cc22ce2,2,0.0,0.0,0.0,6.508509876663738e-05,0.9943375964073028
5obp5RdBgypBfrakvkareoX86q1tG7KiPELpokU3No1T|0xbe7f3cd43ed2e2ee4b8d895bddef777184f7e79b,2,75.392241,75.392241,248.145672,6.508509876663738e-05,0.9944026815060695
4waAVYL1LorLKvZNpTkYwTWprL7cxd5misnyVuf4KXXx|0x07dd64a910465027d4d78b8541074bdd2f588d62,2,-105862.94263599999,105862.94263599999,143653.057923,6.508509876663738e-05,0.9944677666048362
3z7GcpBTdUKkD8SETJLAczt76bGP1xpJyidAbMg89dB5|0x261af5e14c12faecd04644d2224c6225a10ab9fa,2,-46362.082465,46362.082465,69616.110321,6.508509876663738e-05,0.9945328517036028
96MeHgw3hdYTBL8iUUHZ6XgTAWB3kVqTorwf6PimqMs4|0xdaff895c4d2ca9fe045adb114ba42405c041dd7f,2,-0.21504999999999996,1.231652,50.0,6.508509876663738e-05,0.9945979368023695
Hz6rxWWomH9S5DVStJqAmgmf9XsHoZ5JAKKVRYdrRihj|0xbd5e5d090cf60cae3b4a2a2ebbe2a41541946b9d,2,0.0,0.0,0.0,6.508509876663738e-05,0.9946630219011362
9Vt5barLZwE217NKvMFT6LoB4T2mHoTtu6ugFT29TxYL|0xd95d47e2f7723d463d585c774a3f020836b6dcf2,2,56.411291000000006,56.411291000000006,1300.0,6.508509876663738e-05,0.9947281069999029
HdJCJ7sQqKkoJaQN6eZTPGmaGD1C6SYEMsGN6mFc5Dxc|0xdf9806ccd67b1f53e688cf963391343fdc9c5b73,2,0.0,0.0,4500.0,6.508509876663738e-05,0.9947931920986696
3bfoZNhXtMpbWG3FUDCVju34wYe7r9Mh2YuNqifzLQGR|0xccc16a17fd63b7f1372b89cc80483c29f89fee3e,2,9.153613,9.153613,79.926983,6.508509876663738e-05,0.9948582771974362
9h3jqJKsSmcCYbme1zNXSYVegfghubGiBNMtvYcU1rPr|0x4d9fb9c23a2cf407ecd9e1d4f958e34411a6ce81,2,0.0,0.0,4799.500002000001,6.508509876663738e-05,0.9949233622962029
5RPzM5hwLtoyV8EBQuF8UNhD8LYPrtho3xCrRB79UDkp|0x3408b105d9bdebdefd27867f21504f9acd49783e,2,-24.774936,25.776382,120.0,6.508509876663738e-05,0.9949884473949696
5RK7d5RHzPH4ngBqNdLCyY65kFT8NeE3mviBqJJAsUNK|0x0e5eae5d347f1bcf3e8ee22e5044a4352ade285d,2,29.058265000000002,29.058265000000002,4932.0,6.508509876663738e-05,0.9950535324937363
54RKZ5vJWaqmZjC2mscPQ4tbX6FRidL2tsHgEdW851Xg|0xb0a0315bb1459fe8ab276532b323686a394df31c,2,11.573622,11.573622,39.987032,6.508509876663738e-05,0.995118617592503
7F5a8NyH6QAEWK65W6KDKHTQwHx3s55bd8DKq4aEdqLQ|0xffec0df753b6171e8cd6cf3d13d872c012242f00,2,-4602.204413,4602.204413,39766.218601,6.508509876663738e-05,0.9951837026912697
9rH8wBzQ8X8yA3XYbf4PeLrKuDrqweuppcsqc4rtXqWL|0xe696fdae19a53a1de6c80cadb545c9da9907a2f2,2,5.3961570000000005,5.3961570000000005,157.008398,6.508509876663738e-05,0.9952487877900363
79M9KJ6ER149wT6sEMmgK6qNg37SV3yD9BEsiuVLuBV4|0x41a0693c4fbed70d85ce89505d23bdea706597ac,2,1.497525,2.082825,800.0,6.508509876663738e-05,0.995313872888803
H5cg4FuYV18o2sJif18N9RAsRPp9JhEPaefoBYv3HwC4|0x429b9e5607694707dad669e9de1caa793fea4a40,1,1.300053,1.300053,300.0,3.254254938331869e-05,0.9953464154381864
DvhZuwRQDnMgLDdLM5xHe245u3rkfc384vQR7Got8C1k|0xc3313bb24fbb4472f9b909aa4fdaeca124c6259a,1,0.0,0.0,217.644564,3.254254938331869e-05,0.9953789579875697
J1YxS3mNK38YcYYPqMDnEEFpdfPoMwskovz5WA9m5k44|0x40d62a4ca70bee72c7fc82c9afbb8ed1b99300b8,1,0.0,0.0,110078.429874,3.254254938331869e-05,0.995411500536953
HoHHUY3ioPXVXZEjfYvBQkv5CmiLjPqmSi2Dtp9Bt85r|0x932bdd2d5e21475e62d2fea8158fc5974507cb1a,1,0.0,0.0,0.0,3.254254938331869e-05,0.9954440430863364
Zd68h6So6YhWpBKDjXRcCCMM1SjqWTTHtZjb3iXuXTk|0xa7a9d5a614974e46b2a7e6f7b5a387fa72625da5,1,3.482641,3.482641,116.232997,3.254254938331869e-05,0.9954765856357197
H6Cw5aoFifHA6ubF1p2o84oxirTGkaLBT9wB5rcSvy7a|0x1c3d12332a13640c1882e4892bd35f3bea225126,1,0.0,0.0,7859.592678,3.254254938331869e-05,0.9955091281851031
H6LhLcaWNY4G3KwAGxKoCvnxJvoTMf8mEMycFsn7eoC8|0x464cb34d65b8f50f0d3dcbaf269aa6cddce1e21c,1,-4.151033,4.151033,118.546301,3.254254938331869e-05,0.9955416707344864
H6NHWcF7HWR3QrNuGFivPUaqCHJyNNjNgEJJWCqJW95E|0x5a17d39b2bef774ae7ef993e57a6cc7959f47904,1,0.0,0.0,31653.535716,3.254254938331869e-05,0.9955742132838697
Hmfxje3LSaW51G367UtGdQL9S6Bo2tPg9D3wQSu3sU9W|0x5d4c7c77f831a21c9a0afb48b3f1961d2e0fc8f9,1,-6.12122,6.12122,100.0,3.254254938331869e-05,0.9956067558332531
yWUqgQBxz3NkEWsFjefPZAzMPfMzi3MsrNuRMo1izdF|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,1,-1.759372,1.759372,100.0,3.254254938331869e-05,0.9956392983826364
yieYRKZuWpNe248fCtUcbZiVuQgpDoB7s3A93JAJVyg|0x6b0e6b6160e589a2ee59d06173aa201d5195ef3e,1,0.0,0.0,2585.15259,3.254254938331869e-05,0.9956718409320198
DfdEBeShsuJUWtR6CaZhdmTwnSwi67VR1jAj2iBhB2B1|0x46b903e7fbc90df27763374d3c399fd6e602e3c0,1,-367.179979,367.179979,1262.049357,3.254254938331869e-05,0.9957043834814031
yo4hfX4vajeyDCakVNsAbVC2GUJ4tRShJ2CVrrnqwgk|0xf14aa9ed0b6d90b7a49b782f6a9846bea8f0b333,1,0.0,0.0,0.0,3.254254938331869e-05,0.9957369260307865
DaEAARDqwtrjo4AFmTvyyBGJAf7KV8yGMyPBF3AjRAGG|0xf199d4cc7efa9dbe94f0a01578c64472f1f4783d,1,0.508221,0.508221,1.10297,3.254254938331869e-05,0.9957694685801698
DUJNeJxBkcQkxBFdqNgixEDxUfmRJs6CkEpgRyUA7pRU|0xad91c473cdca73938d4ba852a02f2baf8cf38008,1,0.0,0.0,6489.485951,3.254254938331869e-05,0.9958020111295531
DQ2oSB9bHL6SKq1QJEFwkibFaG4mHAWhCVKRr2nKrVEi|0xfdf0e167e6c94c93c8d51c9f46bda6ee5ea4b384,1,0.0,0.0,0.0,3.254254938331869e-05,0.9958345536789365
DpiLTyWpgEctdJ9CPWZDa7WepnZx2wpAzQt2d4xGDTK2|0x2973f24822736ebdbb299f869bea2d9b5b40d2a0,1,-1.252772,1.252772,1.0,3.254254938331869e-05,0.9958670962283198
DzizsTmAnfUhNEuN4Rc2XmbCzpGc7DMLtr8Z5QU9B7sz|0xa3e8a417e807fda06ca706b163e03786246b82fa,1,1.189462,1.189462,254.216432,3.254254938331869e-05,0.9958996387777032
DxV9SA2iWAFwVvn6i9D6qASVUMBwmcXiV3ms7QyryNse|0x0c2ffd14ae844a2c21dbe1e61ae17d60879f84f7,1,0.0,0.0,500.0,3.254254938331869e-05,0.9959321813270865
GBeCNWb5VGZqbrsypVJJf48VeZcti5bv1tFm7Pw6Lvbd|0x23365d889f860eb194e900d5c3048eaf16a7a032,1,13.27291,13.27291,50000.0,3.254254938331869e-05,0.9959647238764698
FecLoyHvmaLeNPgfowc92oQEY85Zkg2uazvGGmikyoT2|0x23365d889f860eb194e900d5c3048eaf16a7a032,1,3.529081,3.529081,600.0,3.254254938331869e-05,0.9959972664258532
Fds6jyw5Sd37cx62BLT4YpsmpVH32h66jJA2DdvDz4n3|0x11e847bb79ea33bec22b7aa8556af959670ddae2,1,-1.551571,1.551571,50.0,3.254254938331869e-05,0.9960298089752365
bGj16Mfh792zsmCGYnVZEwVs4XQW1u5d6NffPgVTVUx|0x94b8d4710a1c617331195d8fddcf8fee87497a48,1,-0.404281,0.404281,5.0,3.254254938331869e-05,0.9960623515246199
FWuEAnnp5rwCTs8U7mPga1R5eA46EXed4eC3aDpyT8SY|0xc8858c65642eb459a30a1e3bac5b0b600054b9f6,1,0.0,0.0,0.0,3.254254938331869e-05,0.9960948940740032
coUFWhWUQQjoqie7Hax6j6KV2F11udiae8kxSA5uqDg|0x839030c80bfb857eb949042f7c61201f0091706e,1,0.0,0.0,0.0,3.254254938331869e-05,0.9961274366233865
FQ5xUDpXwdw1zB18mh6NgjxcAbsUmm5dQc4EWzFnnTwa|0xf9f2934331c051a37bb6e9c1397205c0e458f434,1,2.398018,2.398018,78.0,3.254254938331869e-05,0.9961599791727699
HdwFdsQR7pf3McvQ7FQj6zH33vJsvgvGkDL124qtYPqJ|0x63e480c511f0349d16faf3a772f4ea54eda3cd5c,1,-1.336338,1.336338,102.780131,3.254254938331869e-05,0.9961925217221532
Fh9qpYN5peP7GyLmocPbPPKcWuFv1nxcup4pRU9LR65t|0xc055492f9fa0585c4194eefd58986112d643720b,1,90.278301,90.278301,500.0,3.254254938331869e-05,0.9962250642715366
EsgbvTFyrkN5nmb5poN4mGaUg7tn93nzykmeKkdDXpPH|0xc63b3dea3d1118597d9dba4e374ead615d528647,1,0.0,0.0,969.119046,3.254254938331869e-05,0.9962576068209199
FohN6LJ5w8kfSDEpTtbNBzhrAVwbifEmtU1AnZ8Jaw7n|0x3f71ebd8c76128ef6fb654ca22d3c7139f42e1dd,1,-3487.727104,3487.727104,21165.788387,3.254254938331869e-05,0.9962901493703032
G5BXinW3P3fAXstz7twXMD4yQES4VFHNfX4o4sjm8HHF|0x8d6d752a4c37c428d5c0c1c1d8dc64888e61a9e9,1,6.611062,6.611062,300.0,3.254254938331869e-05,0.9963226919196866
G9AatCrNoffQhWcZLXt1UBvVRQApWj548CPCBjZwyVdA|0x8e3498a5fd577f73fa827adaf361cecc5c0fb196,1,0.0,0.0,155.566951,3.254254938331869e-05,0.9963552344690699
JBpGKwXuUmMo3PJEKuLajWGZfs7HEpcFBzv8J9nXxBWq|0x265740c61c129bff00d4df2ecf0450df19eb5c6b,1,-9.832059,9.832059,200.0,3.254254938331869e-05,0.9963877770184533
Dz5uPU4GD57a7zBB5FbEY4nzsuKQ8Wa4nmWHeXiHZYyF|0x296b52472e0fe28ca7de18ae6f40ae6bb03c3d16,1,-6.128787,6.128787,50.0,3.254254938331869e-05,0.9964203195678366
ELfTCdPTZD5VBGVM58s8iZx4BbBy7sLTAKuNgBfgnHUV|0x5e5b99ad5305b760e074415a6a113d2d5e87ed6c,1,0.0,0.0,300.0,3.254254938331869e-05,0.99645286211722
mNnD6JKeiz3AZcTvy8yYN23gpZW8Pf7ys4XehDZjDqj|0x22631cec136882f22f4eb836382d09536f6bd976,1,-48122.682515,48122.682515,97684.754344,3.254254938331869e-05,0.9964854046666033
GMMPTDUDatnYVtqfTGxxAnqvN3qQ6uFdBsHAQ4qxPT9t|0x8a0f2c0f9d8fcd8d0b6ebfb2731fe9f80e82ad3a,1,-42.011317,42.011317,42.26473,3.254254938331869e-05,0.9965179472159866
J6c24USXByxZ7Vn5HrxWghzvMRv5F6XZ14WU8CkCsx9B|0x26fc10d5f7784ec1f104e0c03c0a4de840f41bbf,1,0.0,0.0,2415.321175,3.254254938331869e-05,0.99655048976537
EADQSUUoLG76VLY15WYSRPgkqNzaVJ4pvEWnw8HV22rX|0xafc788ddae2e9b79322525f66f17ce5d5767ce5f,1,-0.888718,0.888718,50.0,3.254254938331869e-05,0.9965830323147533
DGEJQqfMJy6M4m5fzUqg4him1yegLnY1gRoazxS1VRW9|0x1ee83d67ffa76cf97192f2ef14edb01c482f5412,1,0.0,0.0,147.990344,3.254254938331869e-05,0.9966155748641367
GSYKH5nMpfFK2Mm5uTVCVi2PNUWmSDapfvKz2H1jUjE5|0xa1f4d86e2e1545acea219008bc9ce22e5669762e,1,6.983451,6.983451,1071.59522,3.254254938331869e-05,0.99664811741352
E3jto2z9zPi7T8x8iatZu4ATirNMyxCDkKKGWiXhFrc1|0xc9d1872548f18d0376f93009d5736045adf1e61f,1,53.513406,53.513406,500.0,3.254254938331869e-05,0.9966806599629033
GUVygopcBRkuaYJpxYHfChBw3UM9WyNDgsh4p5Jibh3J|0xe57389a52fa766c712e161b21a75e98fe83e3b45,1,0.0,0.0,0.0,3.254254938331869e-05,0.9967132025122867
Ga4ySRaAnLxqkxEKvn5N4sYsRXVPCtKEF5mF7nofCTSX|0x61691817e7a860c654119099059ccf5da29babd0,1,90.832514,90.832514,200.0,3.254254938331869e-05,0.99674574506167
Zd68h6So6YhWpBKDjXRcCCMM1SjqWTTHtZjb3iXuXTk|0xc9d1872548f18d0376f93009d5736045adf1e61f,1,167.210764,167.210764,200.0,3.254254938331869e-05,0.9967782876110534
GmG5ut6PyMH1p1sjmdYme8zN71siRfoUBrh6av5EuBcx|0x53451e6a21f1d886dd74b479007f48ae3543d5b0,1,34.899955,34.899955,9719.650533,3.254254938331869e-05,0.9968108301604367
HfwxXs28sjGNeguJGkyUyikvcAE3x7bMDVRg3gQFQa8h|0x8432fb8c135bcf592145a0549a6fe952e7f94b30,1,-17.022529,17.022529,100.0,3.254254938331869e-05,0.99684337270982
1o8k4MYFVcz7ta9QksJJZqWFuHKVm33eccdMKoUoSTQ|0x7217db76c79b8141c8a7fb921063fc981c4ac687,1,-10.061482,10.061482,500.0,3.254254938331869e-05,0.9968759152592034
DEqrcPJQj45R3gN8NycSRBN2xUC34Ta9iuwEFy6CEkXU|0xddee57a21a77d97525145ff49e6e87788487187a,1,-22.087791,22.087791,181.055757,3.254254938331869e-05,0.9969084578085867
DCjPXoedSezXrr35zpG16DAVUeh1u7Bs4PN9NgmviECE|0x198d400fc7f4a06e8161f4cb04eab856b0ae7edd,1,5.663497,5.663497,33031.838457,3.254254938331869e-05,0.9969410003579701
5AnrX4GZiJCgWith4Qx6RP3keTBvXMr6TH3YneZX7TEn|0xde982c30a0ff8cb9c5a65d0dc3180057cc76911d,1,-50.124015,50.124015,99.38588,3.254254938331869e-05,0.9969735429073534
5HcQyDV2DuApF4ZpZAip4DWQcJbS6LHNGfd8Kt6iJs9T|0xf784cab7ab13a37e14a4fb1182aac824abfc2918,1,0.0,0.0,0.0,3.254254938331869e-05,0.9970060854567367
5Uw3JHYNK9rpAihyqKMUoeh1Eda5GVYzWwS7cappzXx1|0x65bfd38a36b9a0c07c2abf8e61bae418e4df2f7a,1,0.0,0.0,112.251158,3.254254938331869e-05,0.9970386280061201
5X8eNQ6t8mUSe9Lv8GKbw429eR1VjL4FsP53mqezSfKP|0xcc7499a24985c231dfd10b1dcbe724e7250fc759,1,2.998085,2.998085,40.0,3.254254938331869e-05,0.9970711705555034
61bX3zCQE56RK9R9jTASfnFg2j8YkzzvniUDDzrCAY7w|0xb168aed534ddfe032004bd6e71543df5319db25a,1,-3.340644,3.340644,123.032461,3.254254938331869e-05,0.9971037131048868
624BKhy4ispNX1iQzsTJNLQqEWiMSNoa7Dxfg3oJrjXG|0xeb67b1c724343dde314c542e37298bd8eafea433,1,-1.294767,1.294767,98.782566,3.254254938331869e-05,0.9971362556542701
6BubEMn4r1AFwe8Wa22BzAcDvqDk6FHgLMHAp99w75TB|0xf081bf424b5b1c42012ff6b25913299a8cbe3249,1,-25288.793579,25288.793579,35284.544908,3.254254938331869e-05,0.9971687982036535
6NfxXxRxFwVAsGfHDae5YGtreEkxDCyB7gQNaz8We9Eg|0xb4bc96e686b5c4ebc17331e0c7fbee67f4b456ca,1,297.629394,297.629394,16.342284,3.254254938331869e-05,0.9972013407530368
6eRpuuTMznRhs35sSDZbSq3Mx6Uaukcxvq79xDNSN15P|0xd2e44e40b5fb960a8a74dd7b9d6b7f14b805b50d,1,0.0,0.0,0.0,3.254254938331869e-05,0.9972338833024201
6kV31DLBrmBvLqiemiMd1nJurrMVU2YGHMabChCroJma|0x6163d72658328e8a1b52bafae787eb0a3146c3b4,1,0.0,0.0,0.0,3.254254938331869e-05,0.9972664258518035
6sdcWNAsX5Z7u14vYFZtSqm7ch6ufTGp7jV9xGyhjP2E|0xfec99d2e811a76a2df6837f3b969824afe9200d7,1,0.128745,0.128745,225.193739,3.254254938331869e-05,0.9972989684011868
77wK6k9XiZSeBZoqEXKh38qgCHm6CR9GV9tk3KNREVgp|0xa9f7cea3ed2e664531a0d0eab5a3e328793b7ea1,1,201.990623,201.990623,102.236009,3.254254938331869e-05,0.9973315109505702
7LirPcBGA9kvEojgKB3BWP6W6jgNUNb9iykL1mnaGZch|0x4ef7890eeddf94d7a75115bbdc8e48b838735f9d,1,-154.297148,154.297148,226.620854,3.254254938331869e-05,0.9973640534999535
7QgQPtsZqs7dcckXyyWxsQJ9GHaLRwFGM7mGWjHg6DcM|0x090b9df1da4dd8caa3aab5817a657b64a073fb4f,1,-0.669489,0.669489,100.0,3.254254938331869e-05,0.9973965960493368
7QxQGzKGDjkKZRrXAS9A2o3xd1wfp7uqM1amrfEXjXv8|0x399dfaf2fe4366f55126185849683c7af379e91c,1,0.0,0.0,4672.214541,3.254254938331869e-05,0.9974291385987202
7Sjbu4wJMwiruVwiqWhdSuuCxRdLxXfPqfhfidQuHzV1|0xc9fbb83e839557ed6d2fd4bbee38f00f9596096c,1,0.0,0.0,1759.978873,3.254254938331869e-05,0.9974616811481035
7UPgTNwY8r75Yx3GtE65o2KhCRGXa8DcJxV1Vsv6oNvk|0x34748c3704468f4e2cff482c56270fefe0e8ae85,1,0.0,0.0,420.389903,3.254254938331869e-05,0.9974942236974869
7k4Ads1QePC2Zy2Kj5t8T1DDQVur49ZzTjMPoL9a7rJ8|0xe25988ad824b6b57587b514b0510c63f84ba6bd6,1,573.572653,573.572653,1065.690724,3.254254938331869e-05,0.9975267662468702
7k7VkMXJ936gzedo6pA89tZcwGrpmGqgvPT7REW2aUvE|0xdb8c42163337d82ce3d0bd153649a7a078f70cf3,1,0.0,0.0,999.935924,3.254254938331869e-05,0.9975593087962535
7mmoM17WDZfN5w8iiH9XMFHF1bnS5KdicHJe6JA7vexg|0xe0eed8681aac665c3377c6a2a824a2fa48ae95f6,1,-3.547754,3.547754,269.855214,3.254254938331869e-05,0.9975918513456369
7sr3ZEEKXfkkLF7Vqtxyq6Vk2K3NAz7AB5Rn3a9ftDTU|0x831dd901a1dc93e9a853da8a65fbc5b9b1a79999,1,-68.603883,68.603883,2000.0,3.254254938331869e-05,0.9976243938950202
53Jg6vLkLv5cxXXSEjG2Z2nA2fBW1Kkm6gzTg4ndQ3FR|0xbfc80468df050d2a73fe455d6b3e484caf00e12f,1,-6358.360639,6358.360639,10000.0,3.254254938331869e-05,0.9976569364444036
4udGRaRdxy63n1Kg2kSd5nEANhKCQGmsvtCbxxmmVBuA|0x30b94b872bfd9f3c5290ef841d232cffc70df871,1,-9.531677,9.531677,11.0,3.254254938331869e-05,0.9976894789937869
4fwnLHUH4EJEyneZD6aChHcBAmnpuZ7qnGv3Wmyk1BtJ|0x5ec1dcf2b4c98a7f547b57d84317100e58cb48f5,1,-4.976707,4.976707,10.0,3.254254938331869e-05,0.9977220215431702
